triplet_id,sample_id,difficulty,architecture,ref_64_path,ref_128_path,pos_64_path,pos_128_path,neg_64_path,neg_128_path,pos_ncc,neg_ncc,pos_error,neg_error,gt_x,gt_y
2320,542,Hard,finfet_10nm,data/hcr_train\triplets\02320_ref_64.npy,data/hcr_train\triplets\02320_ref_128.npy,data/hcr_train\triplets\02320_pos_64.npy,data/hcr_train\triplets\02320_pos_128.npy,data/hcr_train\triplets\02320_neg_64.npy,data/hcr_train\triplets\02320_neg_128.npy,0.7699,0.7614,2.8,53.2,96.8,834.9
2321,542,Hard,finfet_10nm,data/hcr_train\triplets\02321_ref_64.npy,data/hcr_train\triplets\02321_ref_128.npy,data/hcr_train\triplets\02321_pos_64.npy,data/hcr_train\triplets\02321_pos_128.npy,data/hcr_train\triplets\02321_neg_64.npy,data/hcr_train\triplets\02321_neg_128.npy,0.7699,0.7431,2.8,109.2,96.8,834.9
2322,542,Hard,finfet_10nm,data/hcr_train\triplets\02322_ref_64.npy,data/hcr_train\triplets\02322_ref_128.npy,data/hcr_train\triplets\02322_pos_64.npy,data/hcr_train\triplets\02322_pos_128.npy,data/hcr_train\triplets\02322_neg_64.npy,data/hcr_train\triplets\02322_neg_128.npy,0.7699,0.7416,2.8,25.2,96.8,834.9
2323,542,Hard,finfet_10nm,data/hcr_train\triplets\02323_ref_64.npy,data/hcr_train\triplets\02323_ref_128.npy,data/hcr_train\triplets\02323_pos_64.npy,data/hcr_train\triplets\02323_pos_128.npy,data/hcr_train\triplets\02323_neg_64.npy,data/hcr_train\triplets\02323_neg_128.npy,0.7699,0.7382,2.8,30.8,96.8,834.9
2324,542,Hard,finfet_10nm,data/hcr_train\triplets\02324_ref_64.npy,data/hcr_train\triplets\02324_ref_128.npy,data/hcr_train\triplets\02324_pos_64.npy,data/hcr_train\triplets\02324_pos_128.npy,data/hcr_train\triplets\02324_neg_64.npy,data/hcr_train\triplets\02324_neg_128.npy,0.7699,0.735,2.8,82.2,96.8,834.9
2325,543,Adversarial,finfet_7nm,data/hcr_train\triplets\02325_ref_64.npy,data/hcr_train\triplets\02325_ref_128.npy,data/hcr_train\triplets\02325_pos_64.npy,data/hcr_train\triplets\02325_pos_128.npy,data/hcr_train\triplets\02325_neg_64.npy,data/hcr_train\triplets\02325_neg_128.npy,0.4083,0.2695,2.22,15.2,559.2,593.3
2326,543,Adversarial,finfet_7nm,data/hcr_train\triplets\02326_ref_64.npy,data/hcr_train\triplets\02326_ref_128.npy,data/hcr_train\triplets\02326_pos_64.npy,data/hcr_train\triplets\02326_pos_128.npy,data/hcr_train\triplets\02326_neg_64.npy,data/hcr_train\triplets\02326_neg_128.npy,0.4083,0.2539,2.22,10.8,559.2,593.3
2327,543,Adversarial,finfet_7nm,data/hcr_train\triplets\02327_ref_64.npy,data/hcr_train\triplets\02327_ref_128.npy,data/hcr_train\triplets\02327_pos_64.npy,data/hcr_train\triplets\02327_pos_128.npy,data/hcr_train\triplets\02327_neg_64.npy,data/hcr_train\triplets\02327_neg_128.npy,0.4083,0.2445,2.22,99.2,559.2,593.3
2328,543,Adversarial,finfet_7nm,data/hcr_train\triplets\02328_ref_64.npy,data/hcr_train\triplets\02328_ref_128.npy,data/hcr_train\triplets\02328_pos_64.npy,data/hcr_train\triplets\02328_pos_128.npy,data/hcr_train\triplets\02328_neg_64.npy,data/hcr_train\triplets\02328_neg_128.npy,0.4083,0.2427,2.22,158.2,559.2,593.3
2329,543,Adversarial,finfet_7nm,data/hcr_train\triplets\02329_ref_64.npy,data/hcr_train\triplets\02329_ref_128.npy,data/hcr_train\triplets\02329_pos_64.npy,data/hcr_train\triplets\02329_pos_128.npy,data/hcr_train\triplets\02329_neg_64.npy,data/hcr_train\triplets\02329_neg_128.npy,0.4083,0.2358,2.22,171.2,559.2,593.3
2330,544,Easy,dram_1x,data/hcr_train\triplets\02330_ref_64.npy,data/hcr_train\triplets\02330_ref_128.npy,data/hcr_train\triplets\02330_pos_64.npy,data/hcr_train\triplets\02330_pos_128.npy,data/hcr_train\triplets\02330_neg_64.npy,data/hcr_train\triplets\02330_neg_128.npy,0.9169,0.9004,0.45,18.8,404.2,527.6
2331,544,Easy,dram_1x,data/hcr_train\triplets\02331_ref_64.npy,data/hcr_train\triplets\02331_ref_128.npy,data/hcr_train\triplets\02331_pos_64.npy,data/hcr_train\triplets\02331_pos_128.npy,data/hcr_train\triplets\02331_neg_64.npy,data/hcr_train\triplets\02331_neg_128.npy,0.9169,0.9001,0.45,58.2,404.2,527.6
2332,544,Easy,dram_1x,data/hcr_train\triplets\02332_ref_64.npy,data/hcr_train\triplets\02332_ref_128.npy,data/hcr_train\triplets\02332_pos_64.npy,data/hcr_train\triplets\02332_pos_128.npy,data/hcr_train\triplets\02332_neg_64.npy,data/hcr_train\triplets\02332_neg_128.npy,0.9169,0.8937,0.45,76.8,404.2,527.6
2333,544,Easy,dram_1x,data/hcr_train\triplets\02333_ref_64.npy,data/hcr_train\triplets\02333_ref_128.npy,data/hcr_train\triplets\02333_pos_64.npy,data/hcr_train\triplets\02333_pos_128.npy,data/hcr_train\triplets\02333_neg_64.npy,data/hcr_train\triplets\02333_neg_128.npy,0.9169,0.8927,0.45,95.8,404.2,527.6
2334,544,Easy,dram_1x,data/hcr_train\triplets\02334_ref_64.npy,data/hcr_train\triplets\02334_ref_128.npy,data/hcr_train\triplets\02334_pos_64.npy,data/hcr_train\triplets\02334_pos_128.npy,data/hcr_train\triplets\02334_neg_64.npy,data/hcr_train\triplets\02334_neg_128.npy,0.9169,0.8888,0.45,19.2,404.2,527.6
2335,545,Medium,dram_dense,data/hcr_train\triplets\02335_ref_64.npy,data/hcr_train\triplets\02335_ref_128.npy,data/hcr_train\triplets\02335_pos_64.npy,data/hcr_train\triplets\02335_pos_128.npy,data/hcr_train\triplets\02335_neg_64.npy,data/hcr_train\triplets\02335_neg_128.npy,0.8767,0.5456,0.51,658.72,851.5,550.1
2336,545,Medium,dram_dense,data/hcr_train\triplets\02336_ref_64.npy,data/hcr_train\triplets\02336_ref_128.npy,data/hcr_train\triplets\02336_pos_64.npy,data/hcr_train\triplets\02336_pos_128.npy,data/hcr_train\triplets\02336_neg_64.npy,data/hcr_train\triplets\02336_neg_128.npy,0.8767,0.5382,0.51,48.1,851.5,550.1
2337,545,Medium,dram_dense,data/hcr_train\triplets\02337_ref_64.npy,data/hcr_train\triplets\02337_ref_128.npy,data/hcr_train\triplets\02337_pos_64.npy,data/hcr_train\triplets\02337_pos_128.npy,data/hcr_train\triplets\02337_neg_64.npy,data/hcr_train\triplets\02337_neg_128.npy,0.8767,0.5314,0.51,14.11,851.5,550.1
2338,545,Medium,dram_dense,data/hcr_train\triplets\02338_ref_64.npy,data/hcr_train\triplets\02338_ref_128.npy,data/hcr_train\triplets\02338_pos_64.npy,data/hcr_train\triplets\02338_pos_128.npy,data/hcr_train\triplets\02338_neg_64.npy,data/hcr_train\triplets\02338_neg_128.npy,0.8767,0.524,0.51,96.1,851.5,550.1
2339,545,Medium,dram_dense,data/hcr_train\triplets\02339_ref_64.npy,data/hcr_train\triplets\02339_ref_128.npy,data/hcr_train\triplets\02339_pos_64.npy,data/hcr_train\triplets\02339_pos_128.npy,data/hcr_train\triplets\02339_neg_64.npy,data/hcr_train\triplets\02339_neg_128.npy,0.8767,0.5084,0.51,143.1,851.5,550.1
2340,546,Hard,finfet_10nm,data/hcr_train\triplets\02340_ref_64.npy,data/hcr_train\triplets\02340_ref_128.npy,data/hcr_train\triplets\02340_pos_64.npy,data/hcr_train\triplets\02340_pos_128.npy,data/hcr_train\triplets\02340_neg_64.npy,data/hcr_train\triplets\02340_neg_128.npy,0.5648,0.5087,2.06,593.63,950.0,591.5
2341,546,Hard,finfet_10nm,data/hcr_train\triplets\02341_ref_64.npy,data/hcr_train\triplets\02341_ref_128.npy,data/hcr_train\triplets\02341_pos_64.npy,data/hcr_train\triplets\02341_pos_128.npy,data/hcr_train\triplets\02341_neg_64.npy,data/hcr_train\triplets\02341_neg_128.npy,0.5648,0.5078,2.06,607.59,950.0,591.5
2342,546,Hard,finfet_10nm,data/hcr_train\triplets\02342_ref_64.npy,data/hcr_train\triplets\02342_ref_128.npy,data/hcr_train\triplets\02342_pos_64.npy,data/hcr_train\triplets\02342_pos_128.npy,data/hcr_train\triplets\02342_neg_64.npy,data/hcr_train\triplets\02342_neg_128.npy,0.5648,0.5033,2.06,579.78,950.0,591.5
2343,546,Hard,finfet_10nm,data/hcr_train\triplets\02343_ref_64.npy,data/hcr_train\triplets\02343_ref_128.npy,data/hcr_train\triplets\02343_pos_64.npy,data/hcr_train\triplets\02343_pos_128.npy,data/hcr_train\triplets\02343_neg_64.npy,data/hcr_train\triplets\02343_neg_128.npy,0.5648,0.5019,2.06,538.93,950.0,591.5
2344,546,Hard,finfet_10nm,data/hcr_train\triplets\02344_ref_64.npy,data/hcr_train\triplets\02344_ref_128.npy,data/hcr_train\triplets\02344_pos_64.npy,data/hcr_train\triplets\02344_pos_128.npy,data/hcr_train\triplets\02344_neg_64.npy,data/hcr_train\triplets\02344_neg_128.npy,0.5648,0.4994,2.06,559.21,950.0,591.5
2345,547,Adversarial,finfet_7nm,data/hcr_train\triplets\02345_ref_64.npy,data/hcr_train\triplets\02345_ref_128.npy,data/hcr_train\triplets\02345_pos_64.npy,data/hcr_train\triplets\02345_pos_128.npy,data/hcr_train\triplets\02345_neg_64.npy,data/hcr_train\triplets\02345_neg_128.npy,0.4448,0.4144,1.81,29.85,604.8,383.8
2346,547,Adversarial,finfet_7nm,data/hcr_train\triplets\02346_ref_64.npy,data/hcr_train\triplets\02346_ref_128.npy,data/hcr_train\triplets\02346_pos_64.npy,data/hcr_train\triplets\02346_pos_128.npy,data/hcr_train\triplets\02346_neg_64.npy,data/hcr_train\triplets\02346_neg_128.npy,0.4448,0.3969,1.81,30.25,604.8,383.8
2347,547,Adversarial,finfet_7nm,data/hcr_train\triplets\02347_ref_64.npy,data/hcr_train\triplets\02347_ref_128.npy,data/hcr_train\triplets\02347_pos_64.npy,data/hcr_train\triplets\02347_pos_128.npy,data/hcr_train\triplets\02347_neg_64.npy,data/hcr_train\triplets\02347_neg_128.npy,0.4448,0.3941,1.81,16.05,604.8,383.8
2348,547,Adversarial,finfet_7nm,data/hcr_train\triplets\02348_ref_64.npy,data/hcr_train\triplets\02348_ref_128.npy,data/hcr_train\triplets\02348_pos_64.npy,data/hcr_train\triplets\02348_pos_128.npy,data/hcr_train\triplets\02348_neg_64.npy,data/hcr_train\triplets\02348_neg_128.npy,0.4448,0.3856,1.81,16.42,604.8,383.8
2349,547,Adversarial,finfet_7nm,data/hcr_train\triplets\02349_ref_64.npy,data/hcr_train\triplets\02349_ref_128.npy,data/hcr_train\triplets\02349_pos_64.npy,data/hcr_train\triplets\02349_pos_128.npy,data/hcr_train\triplets\02349_neg_64.npy,data/hcr_train\triplets\02349_neg_128.npy,0.4448,0.3835,1.81,450.72,604.8,383.8
2350,548,Easy,dram_1x,data/hcr_train\triplets\02350_ref_64.npy,data/hcr_train\triplets\02350_ref_128.npy,data/hcr_train\triplets\02350_pos_64.npy,data/hcr_train\triplets\02350_pos_128.npy,data/hcr_train\triplets\02350_neg_64.npy,data/hcr_train\triplets\02350_neg_128.npy,0.9105,0.885,0.42,19.3,296.3,406.3
2351,548,Easy,dram_1x,data/hcr_train\triplets\02351_ref_64.npy,data/hcr_train\triplets\02351_ref_128.npy,data/hcr_train\triplets\02351_pos_64.npy,data/hcr_train\triplets\02351_pos_128.npy,data/hcr_train\triplets\02351_neg_64.npy,data/hcr_train\triplets\02351_neg_128.npy,0.9105,0.8783,0.42,38.3,296.3,406.3
2352,548,Easy,dram_1x,data/hcr_train\triplets\02352_ref_64.npy,data/hcr_train\triplets\02352_ref_128.npy,data/hcr_train\triplets\02352_pos_64.npy,data/hcr_train\triplets\02352_pos_128.npy,data/hcr_train\triplets\02352_neg_64.npy,data/hcr_train\triplets\02352_neg_128.npy,0.9105,0.8631,0.42,76.7,296.3,406.3
2353,548,Easy,dram_1x,data/hcr_train\triplets\02353_ref_64.npy,data/hcr_train\triplets\02353_ref_128.npy,data/hcr_train\triplets\02353_pos_64.npy,data/hcr_train\triplets\02353_pos_128.npy,data/hcr_train\triplets\02353_neg_64.npy,data/hcr_train\triplets\02353_neg_128.npy,0.9105,0.8525,0.42,95.7,296.3,406.3
2354,548,Easy,dram_1x,data/hcr_train\triplets\02354_ref_64.npy,data/hcr_train\triplets\02354_ref_128.npy,data/hcr_train\triplets\02354_pos_64.npy,data/hcr_train\triplets\02354_pos_128.npy,data/hcr_train\triplets\02354_neg_64.npy,data/hcr_train\triplets\02354_neg_128.npy,0.9105,0.851,0.42,57.3,296.3,406.3
2355,549,Medium,dram_dense,data/hcr_train\triplets\02355_ref_64.npy,data/hcr_train\triplets\02355_ref_128.npy,data/hcr_train\triplets\02355_pos_64.npy,data/hcr_train\triplets\02355_pos_128.npy,data/hcr_train\triplets\02355_neg_64.npy,data/hcr_train\triplets\02355_neg_128.npy,0.9016,0.8451,1.43,63.72,511.4,728.3
2356,549,Medium,dram_dense,data/hcr_train\triplets\02356_ref_64.npy,data/hcr_train\triplets\02356_ref_128.npy,data/hcr_train\triplets\02356_pos_64.npy,data/hcr_train\triplets\02356_pos_128.npy,data/hcr_train\triplets\02356_neg_64.npy,data/hcr_train\triplets\02356_neg_128.npy,0.9016,0.8371,1.43,64.32,511.4,728.3
2357,549,Medium,dram_dense,data/hcr_train\triplets\02357_ref_64.npy,data/hcr_train\triplets\02357_ref_128.npy,data/hcr_train\triplets\02357_pos_64.npy,data/hcr_train\triplets\02357_pos_128.npy,data/hcr_train\triplets\02357_neg_64.npy,data/hcr_train\triplets\02357_neg_128.npy,0.9016,0.834,1.43,96.31,511.4,728.3
2358,549,Medium,dram_dense,data/hcr_train\triplets\02358_ref_64.npy,data/hcr_train\triplets\02358_ref_128.npy,data/hcr_train\triplets\02358_pos_64.npy,data/hcr_train\triplets\02358_pos_128.npy,data/hcr_train\triplets\02358_neg_64.npy,data/hcr_train\triplets\02358_neg_128.npy,0.9016,0.8267,1.43,32.33,511.4,728.3
2359,549,Medium,dram_dense,data/hcr_train\triplets\02359_ref_64.npy,data/hcr_train\triplets\02359_ref_128.npy,data/hcr_train\triplets\02359_pos_64.npy,data/hcr_train\triplets\02359_pos_128.npy,data/hcr_train\triplets\02359_neg_64.npy,data/hcr_train\triplets\02359_neg_128.npy,0.9016,0.814,1.43,80.31,511.4,728.3
2360,550,Hard,finfet_10nm,data/hcr_train\triplets\02360_ref_64.npy,data/hcr_train\triplets\02360_ref_128.npy,data/hcr_train\triplets\02360_pos_64.npy,data/hcr_train\triplets\02360_pos_128.npy,data/hcr_train\triplets\02360_neg_64.npy,data/hcr_train\triplets\02360_neg_128.npy,0.501,0.4962,1.12,17.1,151.1,216.8
2361,550,Hard,finfet_10nm,data/hcr_train\triplets\02361_ref_64.npy,data/hcr_train\triplets\02361_ref_128.npy,data/hcr_train\triplets\02361_pos_64.npy,data/hcr_train\triplets\02361_pos_128.npy,data/hcr_train\triplets\02361_neg_64.npy,data/hcr_train\triplets\02361_neg_128.npy,0.501,0.4937,1.12,800.88,151.1,216.8
2362,550,Hard,finfet_10nm,data/hcr_train\triplets\02362_ref_64.npy,data/hcr_train\triplets\02362_ref_128.npy,data/hcr_train\triplets\02362_pos_64.npy,data/hcr_train\triplets\02362_pos_128.npy,data/hcr_train\triplets\02362_neg_64.npy,data/hcr_train\triplets\02362_neg_128.npy,0.501,0.4884,1.12,97.1,151.1,216.8
2363,550,Hard,finfet_10nm,data/hcr_train\triplets\02363_ref_64.npy,data/hcr_train\triplets\02363_ref_128.npy,data/hcr_train\triplets\02363_pos_64.npy,data/hcr_train\triplets\02363_pos_128.npy,data/hcr_train\triplets\02363_neg_64.npy,data/hcr_train\triplets\02363_neg_128.npy,0.501,0.4884,1.12,784.63,151.1,216.8
2364,550,Hard,finfet_10nm,data/hcr_train\triplets\02364_ref_64.npy,data/hcr_train\triplets\02364_ref_128.npy,data/hcr_train\triplets\02364_pos_64.npy,data/hcr_train\triplets\02364_pos_128.npy,data/hcr_train\triplets\02364_neg_64.npy,data/hcr_train\triplets\02364_neg_128.npy,0.501,0.4872,1.12,811.93,151.1,216.8
2365,551,Adversarial,finfet_7nm,data/hcr_train\triplets\02365_ref_64.npy,data/hcr_train\triplets\02365_ref_128.npy,data/hcr_train\triplets\02365_pos_64.npy,data/hcr_train\triplets\02365_pos_128.npy,data/hcr_train\triplets\02365_neg_64.npy,data/hcr_train\triplets\02365_neg_128.npy,0.4721,0.4748,2.21,298.04,327.2,436.2
2366,551,Adversarial,finfet_7nm,data/hcr_train\triplets\02366_ref_64.npy,data/hcr_train\triplets\02366_ref_128.npy,data/hcr_train\triplets\02366_pos_64.npy,data/hcr_train\triplets\02366_pos_128.npy,data/hcr_train\triplets\02366_neg_64.npy,data/hcr_train\triplets\02366_neg_128.npy,0.4721,0.4611,2.21,377.67,327.2,436.2
2367,551,Adversarial,finfet_7nm,data/hcr_train\triplets\02367_ref_64.npy,data/hcr_train\triplets\02367_ref_128.npy,data/hcr_train\triplets\02367_pos_64.npy,data/hcr_train\triplets\02367_pos_128.npy,data/hcr_train\triplets\02367_neg_64.npy,data/hcr_train\triplets\02367_neg_128.npy,0.4721,0.4534,2.21,358.01,327.2,436.2
2368,551,Adversarial,finfet_7nm,data/hcr_train\triplets\02368_ref_64.npy,data/hcr_train\triplets\02368_ref_128.npy,data/hcr_train\triplets\02368_pos_64.npy,data/hcr_train\triplets\02368_pos_128.npy,data/hcr_train\triplets\02368_neg_64.npy,data/hcr_train\triplets\02368_neg_128.npy,0.4721,0.4519,2.21,302.06,327.2,436.2
2369,551,Adversarial,finfet_7nm,data/hcr_train\triplets\02369_ref_64.npy,data/hcr_train\triplets\02369_ref_128.npy,data/hcr_train\triplets\02369_pos_64.npy,data/hcr_train\triplets\02369_pos_128.npy,data/hcr_train\triplets\02369_neg_64.npy,data/hcr_train\triplets\02369_neg_128.npy,0.4721,0.4508,2.21,171.65,327.2,436.2
2370,552,Easy,dram_1x,data/hcr_train\triplets\02370_ref_64.npy,data/hcr_train\triplets\02370_ref_128.npy,data/hcr_train\triplets\02370_pos_64.npy,data/hcr_train\triplets\02370_pos_128.npy,data/hcr_train\triplets\02370_neg_64.npy,data/hcr_train\triplets\02370_neg_128.npy,0.8407,0.8213,0.67,114.6,800.6,229.7
2371,552,Easy,dram_1x,data/hcr_train\triplets\02371_ref_64.npy,data/hcr_train\triplets\02371_ref_128.npy,data/hcr_train\triplets\02371_pos_64.npy,data/hcr_train\triplets\02371_pos_128.npy,data/hcr_train\triplets\02371_neg_64.npy,data/hcr_train\triplets\02371_neg_128.npy,0.8407,0.8207,0.67,14.6,800.6,229.7
2372,552,Easy,dram_1x,data/hcr_train\triplets\02372_ref_64.npy,data/hcr_train\triplets\02372_ref_128.npy,data/hcr_train\triplets\02372_pos_64.npy,data/hcr_train\triplets\02372_pos_128.npy,data/hcr_train\triplets\02372_neg_64.npy,data/hcr_train\triplets\02372_neg_128.npy,0.8407,0.8188,0.67,71.6,800.6,229.7
2373,552,Easy,dram_1x,data/hcr_train\triplets\02373_ref_64.npy,data/hcr_train\triplets\02373_ref_128.npy,data/hcr_train\triplets\02373_pos_64.npy,data/hcr_train\triplets\02373_pos_128.npy,data/hcr_train\triplets\02373_neg_64.npy,data/hcr_train\triplets\02373_neg_128.npy,0.8407,0.8182,0.67,100.6,800.6,229.7
2374,552,Easy,dram_1x,data/hcr_train\triplets\02374_ref_64.npy,data/hcr_train\triplets\02374_ref_128.npy,data/hcr_train\triplets\02374_pos_64.npy,data/hcr_train\triplets\02374_pos_128.npy,data/hcr_train\triplets\02374_neg_64.npy,data/hcr_train\triplets\02374_neg_128.npy,0.8407,0.8179,0.67,28.6,800.6,229.7
2375,553,Medium,dram_dense,data/hcr_train\triplets\02375_ref_64.npy,data/hcr_train\triplets\02375_ref_128.npy,data/hcr_train\triplets\02375_pos_64.npy,data/hcr_train\triplets\02375_pos_128.npy,data/hcr_train\triplets\02375_neg_64.npy,data/hcr_train\triplets\02375_neg_128.npy,0.9011,0.871,0.51,71.5,400.5,266.9
2376,553,Medium,dram_dense,data/hcr_train\triplets\02376_ref_64.npy,data/hcr_train\triplets\02376_ref_128.npy,data/hcr_train\triplets\02376_pos_64.npy,data/hcr_train\triplets\02376_pos_128.npy,data/hcr_train\triplets\02376_neg_64.npy,data/hcr_train\triplets\02376_neg_128.npy,0.9011,0.8557,0.51,35.5,400.5,266.9
2377,553,Medium,dram_dense,data/hcr_train\triplets\02377_ref_64.npy,data/hcr_train\triplets\02377_ref_128.npy,data/hcr_train\triplets\02377_pos_64.npy,data/hcr_train\triplets\02377_pos_128.npy,data/hcr_train\triplets\02377_neg_64.npy,data/hcr_train\triplets\02377_neg_128.npy,0.9011,0.8425,0.51,36.5,400.5,266.9
2378,553,Medium,dram_dense,data/hcr_train\triplets\02378_ref_64.npy,data/hcr_train\triplets\02378_ref_128.npy,data/hcr_train\triplets\02378_pos_64.npy,data/hcr_train\triplets\02378_pos_128.npy,data/hcr_train\triplets\02378_neg_64.npy,data/hcr_train\triplets\02378_neg_128.npy,0.9011,0.7894,0.51,72.5,400.5,266.9
2379,553,Medium,dram_dense,data/hcr_train\triplets\02379_ref_64.npy,data/hcr_train\triplets\02379_ref_128.npy,data/hcr_train\triplets\02379_pos_64.npy,data/hcr_train\triplets\02379_pos_128.npy,data/hcr_train\triplets\02379_neg_64.npy,data/hcr_train\triplets\02379_neg_128.npy,0.9011,0.7608,0.51,107.5,400.5,266.9
2380,554,Hard,finfet_10nm,data/hcr_train\triplets\02380_ref_64.npy,data/hcr_train\triplets\02380_ref_128.npy,data/hcr_train\triplets\02380_pos_64.npy,data/hcr_train\triplets\02380_pos_128.npy,data/hcr_train\triplets\02380_neg_64.npy,data/hcr_train\triplets\02380_neg_128.npy,0.769,0.7666,0.28,84.2,757.2,129.2
2381,554,Hard,finfet_10nm,data/hcr_train\triplets\02381_ref_64.npy,data/hcr_train\triplets\02381_ref_128.npy,data/hcr_train\triplets\02381_pos_64.npy,data/hcr_train\triplets\02381_pos_128.npy,data/hcr_train\triplets\02381_neg_64.npy,data/hcr_train\triplets\02381_neg_128.npy,0.769,0.7651,0.28,28.2,757.2,129.2
2382,554,Hard,finfet_10nm,data/hcr_train\triplets\02382_ref_64.npy,data/hcr_train\triplets\02382_ref_128.npy,data/hcr_train\triplets\02382_pos_64.npy,data/hcr_train\triplets\02382_pos_128.npy,data/hcr_train\triplets\02382_neg_64.npy,data/hcr_train\triplets\02382_neg_128.npy,0.769,0.763,0.28,56.2,757.2,129.2
2383,554,Hard,finfet_10nm,data/hcr_train\triplets\02383_ref_64.npy,data/hcr_train\triplets\02383_ref_128.npy,data/hcr_train\triplets\02383_pos_64.npy,data/hcr_train\triplets\02383_pos_128.npy,data/hcr_train\triplets\02383_neg_64.npy,data/hcr_train\triplets\02383_neg_128.npy,0.769,0.7628,0.28,27.8,757.2,129.2
2384,554,Hard,finfet_10nm,data/hcr_train\triplets\02384_ref_64.npy,data/hcr_train\triplets\02384_ref_128.npy,data/hcr_train\triplets\02384_pos_64.npy,data/hcr_train\triplets\02384_pos_128.npy,data/hcr_train\triplets\02384_neg_64.npy,data/hcr_train\triplets\02384_neg_128.npy,0.769,0.7622,0.28,577.27,757.2,129.2
2385,555,Adversarial,finfet_7nm,data/hcr_train\triplets\02385_ref_64.npy,data/hcr_train\triplets\02385_ref_128.npy,data/hcr_train\triplets\02385_pos_64.npy,data/hcr_train\triplets\02385_pos_128.npy,data/hcr_train\triplets\02385_neg_64.npy,data/hcr_train\triplets\02385_neg_128.npy,0.3822,0.3619,1.73,52.73,275.7,435.7
2386,555,Adversarial,finfet_7nm,data/hcr_train\triplets\02386_ref_64.npy,data/hcr_train\triplets\02386_ref_128.npy,data/hcr_train\triplets\02386_pos_64.npy,data/hcr_train\triplets\02386_pos_128.npy,data/hcr_train\triplets\02386_neg_64.npy,data/hcr_train\triplets\02386_neg_128.npy,0.3822,0.3567,1.73,686.8,275.7,435.7
2387,555,Adversarial,finfet_7nm,data/hcr_train\triplets\02387_ref_64.npy,data/hcr_train\triplets\02387_ref_128.npy,data/hcr_train\triplets\02387_pos_64.npy,data/hcr_train\triplets\02387_pos_128.npy,data/hcr_train\triplets\02387_neg_64.npy,data/hcr_train\triplets\02387_neg_128.npy,0.3822,0.3252,1.73,52.37,275.7,435.7
